source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,property_type,property_location,property_lot_section_block_number,property_owned_shares,property_inherited,property_owned,property_area_raw,property_area,property_estimated_present_value_raw,property_estimated_present_value,property_estimated_value_currency_signal,property_estimated_value_currency_guess,property_mortgaged,property_is_mortgaged_flag,property_rented_income_raw,property_rented_income,property_planted_income_raw,property_planted_income,property_parse_method,property_review_flag,property_review_reasons,property_raw_block
Export,2225,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,160,160.0,110000,110000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 853-13
Owned:
Area: 160
Estimated Present Value: 110000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,1,House,Mount-Lebanon Matn,,,,,110,110.0,100000,100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 69
Inherited: 2001
Owned: 2001
Area: 110
Estimated Present Value: 100000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,2,Land,Mount-Lebanon Matn,,,,,1400,1400.0,300000,300000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 175
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 211
Inherited: 1983
Owned: 1983
Area: 1400
Estimated Present Value: 300000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,3,Land,Mount-Lebanon Matn,,,,,100,100.0,5000,5000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 208
Inherited: 1998
Area: 100
Estimated Present Value: 5000
Mortgaged: No
Planted - Income:"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,4,Land,Mount-Lebanon Matn,,,,,700,700.0,50000,50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 432
Inherited: 1998
Area: 700
Estimated Present Value: 50000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,5,Land,Mount-Lebanon Matn,,,,,100,100.0,5000,5000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 216
Inherited: 1998
Area: 100
Estimated Present Value: 5000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,6,Land,Mount-Lebanon Matn,,,,,500,500.0,50000,50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 100
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 68
Inherited: 2008
Area: 500
Estimated Present Value: 50000
Mortgaged: No"
Export,2226,202610,Undergraduate,awarded,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",0,0,7,Land,Mount-Lebanon Matn,,,,,600,600.0,30000,30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 43
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 76
Inherited: 1983
Area: 600
Estimated Present Value: 30000
Mortgaged: No"
Export,2227,202611,Professional,awarded,,1,2,1,Apartment,North Lebanon Koura,,,,,114,114.0,60000,60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: North Lebanon Koura
Lot, Section, Block Number: 1120, 13, N/A
Owned:
Area: 114
Estimated Present Value: 60000
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,1,Apartment,Beirut Mousaitbeh,,,,,160,160.0,"$250,000",250000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beirut Mousaitbeh
Lot, Section, Block Number: 375 Msaitbeh - 17
Owned:
Area: 160
Estimated Present Value: $250,000
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,2,Land,South Lebanon Saida,,,,,980,980.0,"$150,000",150000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: South Lebanon Saida
Lot, Section, Block Number: 775 Dekerman
Inherited: 2005
Owned: 2005
Area: 980
Estimated Present Value: $150,000
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,3,Land,South Lebanon Saida,,,,,310,310.0,"70,000",70000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: South Lebanon Saida
Lot, Section, Block Number: 887 Dekerman
Inherited: 2005
Area: 310
Estimated Present Value: 70,000
Mortgaged: No
Planted - Income:"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,4,Land,South Lebanon Saida,,,,,547,547.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: South Lebanon Saida
Lot, Section, Block Number: 781 Dekerman
Inherited: 2005
Area: 547
Estimated Present Value: $100,000
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,5,Apartment,Beirut Mousaitbeh,,,,,160,160.0,"$250,000",250000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 1200
Location: Beirut Mousaitbeh
Lot, Section, Block Number: 375 Msaitbeh - 17
Owned:
Area: 160
Estimated Present Value: $250,000
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,6,Business Premises,Beirut Ras Beirut,,,,,818,818.0,"1,500,000 Whole",1500000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 525
Location: Beirut Ras Beirut
Lot, Section, Block Number: 785 Ras Beirut
Inherited: 1996
Area: 818
Estimated Present Value: 1,500,000 Whole
Mortgaged: No"
Export,2228,202710,Undergraduate,denied,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,7,House,Beirut Mazraa,,,,,505,505.0,"700,000",700000.0,,unknown,no,0,"5,000",5000.0,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 525
Location: Beirut Mazraa
Lot, Section, Block Number: 1178 Mazraa
Inherited: 1996
Area: 505
Estimated Present Value: 700,000
Mortgaged: No
Rented: 5,000"
Export,2229,202610,Undergraduate,awarded,"College Elysee, Hazmieh",0,0,1,Apartment,Mount-Lebanon Matn,,,,,144,144.0,70000,70000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2590 - 7
Owned:
Area: 144
Estimated Present Value: 70000
Mortgaged: No"
Export,2229,202610,Undergraduate,awarded,"College Elysee, Hazmieh",0,0,2,House,Mount-Lebanon Jbeil,,,,,900,900.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 24 - 19
Owned:
Area: 900
Estimated Present Value: 80000
Mortgaged: No"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,1,Apartment,Mount-Lebanon Matn,,,,,185,185.0,100000,100000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 130 - 27
Owned:
Area: 185
Estimated Present Value: 100000
Mortgaged: Yes"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,2,Apartment,North Lebanon Koura,,,,,142,142.0,20 000$,20.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: North Lebanon Koura
Lot, Section, Block Number: 2260-11
Inherited: 2017
Owned: 2017
Area: 142
Estimated Present Value: 20 000$
Mortgaged: No"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,3,Apartment,North Lebanon Koura,,,,,140,140.0,20000$,20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: North Lebanon Koura
Lot, Section, Block Number: 2260-4
Inherited: 2017
Area: 140
Estimated Present Value: 20000$
Mortgaged: No"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,4,Apartment,North Lebanon Koura,,,,,140,140.0,20000$,20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: North Lebanon Koura
Lot, Section, Block Number: 2260-10
Owned:
Area: 140
Estimated Present Value: 20000$
Mortgaged: No"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,5,Apartment,North Lebanon Koura,,,,,140,140.0,20000$,20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: North Lebanon Koura
Lot, Section, Block Number: 2260-8
Owned:
Area: 140
Estimated Present Value: 20000$
Mortgaged: No"
Export,2230,202610,Undergraduate,awarded,"Zahrat Al Ihsan School, Achrafieh",0,0,6,Apartment,North Lebanon Koura,,,,,142,142.0,20000$,20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: North Lebanon Koura
Lot, Section, Block Number: 2260-9
Owned:
Area: 142
Estimated Present Value: 20000$
Mortgaged: No"
Export,2231,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,152,152.0,125000,125000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 3356 - 13
Owned:
Area: 152
Estimated Present Value: 125000
Mortgaged: No"
Export,2231,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,2,Apartment,Mount-Lebanon Matn,,,,,120,120.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1332 - 8
Inherited: 2014
Owned: 2014
Area: 120
Estimated Present Value: 80000
Mortgaged: No"
Export,2231,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,3,Apartment,Beirut Achrafieh,,,,,170,170.0,100000,100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 1200
Location: Beirut Achrafieh
Lot, Section, Block Number: 2650 - 4
Inherited: 2016
Area: 170
Estimated Present Value: 100000
Mortgaged: No"
Export,2232,202610,Undergraduate,awarded,"College De La Saint Famille Fanar, Fanar",0,0,1,Apartment,Mount-Lebanon Matn,,,,,115,115.0,100000,100000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1002-Section 11-Block 1
Owned:
Area: 115
Estimated Present Value: 100000
Mortgaged: Yes"
Export,2232,202610,Undergraduate,awarded,"College De La Saint Famille Fanar, Fanar",0,0,2,Land,Mount-Lebanon Kesrouane,,,,,Haret El Fawqa,,15000,15000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 600
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 142-0-0
Inherited: 1985
Owned: 1985
Area: Haret El Fawqa
Estimated Present Value: 15000
Mortgaged: No"
Export,2233,202610,Undergraduate,awarded,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,1,Apartment,Mount-Lebanon Matn,,,,,110,110.0,"70,000$",70000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 78-9-D
Owned:
Area: 110
Estimated Present Value: 70,000$
Mortgaged: No"
Export,2233,202610,Undergraduate,awarded,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,2,Land,Mount-Lebanon Jbeil,,,,,1800,1800.0,"25,000$",25000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 2718
Owned:
Area: 1800
Estimated Present Value: 25,000$
Mortgaged: No"
Export,2233,202610,Undergraduate,awarded,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,3,Apartment,Beirut Achrafieh,,,,,81,81.0,"25,000$",25000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Beirut Achrafieh
Lot, Section, Block Number: 3969-5
Inherited: 2001
Area: 81
Estimated Present Value: 25,000$
Mortgaged: No"
Export,2235,202610,Undergraduate,denied,"L'Athenee de Beyrouth, Bsalim",0,0,1,Apartment,Mount-Lebanon Matn,,,,,175,175.0,$200000,200000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 402-6- Bloc H
Inherited: 2011
Owned: 2011
Area: 175
Estimated Present Value: $200000
Mortgaged: No"
Export,2237,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,1,Apartment,Mount-Lebanon Matn,,,,,214,214.0,300000$,300000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 363-4
Owned:
Area: 214
Estimated Present Value: 300000$
Mortgaged: No"
Export,2237,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,2,Apartment,South Lebanon Jezzine,,,,,260,260.0,150000$,150000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 48-7
Inherited: 2021
Owned: 2021
Area: 260
Estimated Present Value: 150000$
Mortgaged: No"
Export,2237,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,3,Apartment,Mount-Lebanon Kesrouane,,,,,306,306.0,250000$,250000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 3002-6
Inherited: 2008
Area: 306
Estimated Present Value: 250000$
Mortgaged: No"
Export,2237,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,4,Land,South Lebanon Jezzine,,,,,2850,2850.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 2865
Inherited: 2020
Area: 2850
Estimated Present Value: 150000
Mortgaged: No"
Export,2239,202520,Undergraduate,awarded,,1,3,1,House,North Lebanon Koura,,,,,282,282.0,"50,000$",50000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: North Lebanon Koura
Lot, Section, Block Number: 37-26-A
Owned:
Area: 282
Estimated Present Value: 50,000$
Mortgaged: No"
Export,2240,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,1,Apartment,Mount-Lebanon Matn,,,,,176,176.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 852
Owned:
Area: 176
Estimated Present Value: 200000
Mortgaged: No"
Export,2240,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,2,House,Mount-Lebanon Jbeil,,,,,100,100.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 599
Inherited: 2005
Owned: 2005
Area: 100
Estimated Present Value: 200000
Mortgaged: No"
Export,2240,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,3,Land,Mount-Lebanon Jbeil,,,,,1500,1500.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 599
Inherited: 2005
Area: 1500
Estimated Present Value: 150000
Mortgaged: No
Planted - Income:"
Export,2241,202610,Undergraduate,awarded,"Jesus & Mary School, Rabweh",0,0,1,House,Mount-Lebanon Matn,,,,,182,182.0,"180,000",180000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 675/4
Owned:
Area: 182
Estimated Present Value: 180,000
Mortgaged: No"
Export,2241,202610,Undergraduate,awarded,"Jesus & Mary School, Rabweh",0,0,2,Apartment,Mount-Lebanon Aley,,,,,110,110.0,75000,75000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 1200
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 630
Owned:
Area: 110
Estimated Present Value: 75000
Mortgaged: No"
Export,2241,202610,Undergraduate,awarded,"Jesus & Mary School, Rabweh",0,0,3,House,Mount-Lebanon Aley,,,,,110,110.0,30000,30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 250
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 628
Inherited: 2017
Area: 110
Estimated Present Value: 30000
Mortgaged: No"
Export,2242,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,1,Land,Mount-Lebanon Aley,,,,,3400,3400.0,68000,68000.0,,unknown,no,0,,,0,0.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 1378
Inherited: 2011
Owned: 2011
Area: 3400
Estimated Present Value: 68000
Mortgaged: No
Planted - Income: 0"
Export,2242,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,2,Land,Mount-Lebanon Aley,,,,,3100,3100.0,"46,000",46000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 5599
Inherited: 2016
Owned: 2016
Area: 3100
Estimated Present Value: 46,000
Mortgaged: No"
Export,2242,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,3,Apartment,Mount-Lebanon Aley,,,,,197,197.0,120000,120000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 5866-5
Owned:
Area: 197
Estimated Present Value: 120000
Mortgaged: Yes"
Export,2243,202610,Undergraduate,awarded,"College du Sacre Coeur, Gemmayze",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,145,145.0,70000$,70000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 3373-8
Inherited: 2008
Owned: 2008
Area: 145
Estimated Present Value: 70000$
Mortgaged: No"
Export,2244,202611,Professional,awarded,,1,2,1,Business Premises,Beirut Mazraa,,,,,30,30.0,60000,60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares:
Location: Beirut Mazraa
Lot, Section, Block Number: 221-8-9
Owned:
Area: 30
Estimated Present Value: 60000
Mortgaged: No"
Export,2244,202611,Professional,awarded,,1,2,2,Business Premises,Beirut Mazraa,,,,,28,28.0,60000,60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Beirut Mazraa
Lot, Section, Block Number: 221-7-9
Owned:
Area: 28
Estimated Present Value: 60000
Mortgaged: No"
Export,2246,202610,Undergraduate,awarded,"L'Athenee de Beyrouth, Bsalim",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,180,180.0,60000,60000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 1930/1
Inherited: 23
Owned: 23
Area: 180
Estimated Present Value: 60000
Mortgaged: Yes"
Export,2246,202610,Undergraduate,awarded,"L'Athenee de Beyrouth, Bsalim",0,0,2,Apartment,Mount-Lebanon Matn,,,,,210,210.0,250000,250000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 517/11
Owned:
Area: 210
Estimated Present Value: 250000
Mortgaged: Yes"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,1,House,Baalbek-Hermel Baalbek,,,,,3393,3393.0,55.000$,55.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 577
Inherited: 2006
Owned: 2006
Area: 3393
Estimated Present Value: 55.000$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,2,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 88
Inherited: 2006
Owned: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,3,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 114
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No
Planted - Income:"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,4,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 194
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,5,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1600
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 1052
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,6,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 1874
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,7,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 7391
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,8,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 7405
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,9,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 7408
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2248,202610,Undergraduate,awarded,"Al Mahdi Shahed High School, Baalbek",0,0,10,Land,Baalbek-Hermel Baalbek,,,,,500,500.0,500$,500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 7413
Inherited: 2006
Area: 500
Estimated Present Value: 500$
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,1,Land,North Lebanon Batroun,,,,,1622,1622.0,65000,65000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: North Lebanon Batroun
Lot, Section, Block Number: 826
Inherited: 2010
Owned: 2010
Area: 1622
Estimated Present Value: 65000
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,2,Land,North Lebanon Batroun,,,,,573,573.0,23000,23000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: North Lebanon Batroun
Lot, Section, Block Number: 266
Inherited: 2014
Owned: 2014
Area: 573
Estimated Present Value: 23000
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,3,Land,North Lebanon Batroun,,,,,6000,6000.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 800
Location: North Lebanon Batroun
Lot, Section, Block Number: 971
Inherited: 2022
Area: 6000
Estimated Present Value: 200000
Mortgaged: No
Planted - Income:"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,4,Apartment,Beirut Achrafieh,,,,,180,180.0,300000$,300000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Beirut Achrafieh
Lot, Section, Block Number: 5322
Inherited: 2002
Area: 180
Estimated Present Value: 300000$
Mortgaged: No"
