source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,loan_reason,loan_source,loan_mortgaged_asset,loan_start_date,loan_end_date,loan_total_amount_raw,loan_total_amount,loan_total_amount_currency_signal,loan_total_amount_currency_guess,loan_monthly_payment_raw,loan_monthly_payment,loan_remaining_balance_raw,loan_remaining_balance,loan_remaining_balance_is_duration_flag,loan_remaining_years_raw,loan_remaining_years,loan_parse_method,loan_review_flag,loan_review_reasons,loan_raw_block
Export,2445,202610,Undergraduate,awarded,Universal College - Aley,0,0,1,indemnity,banque du Liban,job compensation,2017-05-10,2029-12-31,364,364.0,,unknown,"not monthly, once from job compensation",,364,364.0,0,5 years,5.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: indemnity
Source: banque du Liban
Mortgaged Asset: job compensation
Start Date: 2017-05-10
End Date: 2029-12-31
Total Amount: 364
Monthly Payment: not monthly, once from job compensation
Remaining Balance: 364
Remaining Years: 5 years"
Export,2445,202610,Undergraduate,awarded,Universal College - Aley,0,0,2,housing,banque du liban,apartment,2013-06-06,2029-12-31,3432,3432.0,,unknown,11,11.0,820,820.0,0,5,5.0,loan_section_key_value,0,,"Reason: housing
Source: banque du liban
Mortgaged Asset: apartment
Start Date: 2013-06-06
End Date: 2029-12-31
Total Amount: 3432
Monthly Payment: 11
Remaining Balance: 820
Remaining Years: 5"
Export,2445,202610,Undergraduate,awarded,Universal College - Aley,0,0,3,credit card,banque du liban,job compensation,2005-03-16,2029-12-31,1173,1173.0,,unknown,"not monthly, once deducted from job compensation",,1173,1173.0,0,5,5.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: credit card
Source: banque du liban
Mortgaged Asset: job compensation
Start Date: 2005-03-16
End Date: 2029-12-31
Total Amount: 1173
Monthly Payment: not monthly, once deducted from job compensation
Remaining Balance: 1173
Remaining Years: 5"
Export,2445,202610,Undergraduate,awarded,Universal College - Aley,0,0,4,social,banque du liban,job compensation,2017-03-01,2027-03-01,280,280.0,,unknown,4.6,4.6,80,80.0,0,5,5.0,loan_section_key_value,0,,"Reason: social
Source: banque du liban
Mortgaged Asset: job compensation
Start Date: 2017-03-01
End Date: 2027-03-01
Total Amount: 280
Monthly Payment: 4.6
Remaining Balance: 80
Remaining Years: 5"
Export,2447,202610,Undergraduate,awarded,"Al Iman Al Hadisa School, Saida",1,2,1,Apartment,SGBL,Same apartment,2016-03-16,2041-01-15,"196,000,000 L.L",196000000.0,lbp,lbp,"700,000 L.L",700000.0,"134,400,000 L.L",134400000.0,0,16,16.0,loan_section_key_value,0,,"Reason: Apartment
Source: SGBL
Mortgaged Asset: Same apartment
Start Date: 2016-03-16
End Date: 2041-01-15
Total Amount: 196,000,000 L.L
Monthly Payment: 700,000 L.L
Remaining Balance: 134,400,000 L.L
Remaining Years: 16"
Export,2453,202610,Undergraduate,awarded,"Christian Teaching Institute (CTI), Sin El Fil Maten",0,0,1,Schooling Loan,Jacob Rothman,nothing,2019-01-01,2030-12-30,30000,30000.0,,unknown,0,0.0,30000 and increasing,30000.0,0,5,5.0,loan_section_key_value,0,,"Reason: Schooling Loan
Source: Jacob Rothman
Mortgaged Asset: nothing
Start Date: 2019-01-01
End Date: 2030-12-30
Total Amount: 30000
Monthly Payment: 0
Remaining Balance: 30000 and increasing
Remaining Years: 5"
Export,2457,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,House Loan,MEAB,House,2016-05-21,2023-10-31,154000,154000.0,,unknown,1500,1500.0,300,300.0,0,0,0.0,loan_section_key_value,0,,"Reason: House Loan
Source: MEAB
Mortgaged Asset: House
Start Date: 2016-05-21
End Date: 2023-10-31
Total Amount: 154000
Monthly Payment: 1500
Remaining Balance: 300
Remaining Years: 0"
Export,2459,202610,Undergraduate,awarded,Antonine Sisters School - Mar Elias Ghazir,0,0,1,Education,Bank Audi,Money,2026-07-02,2029-07-02,"21,727.52",21727.52,,unknown,586.89,586.89,"21,727.52",21727.52,0,3,3.0,loan_section_key_value,0,,"Reason: Education
Source: Bank Audi
Mortgaged Asset: Money
Start Date: 2026-07-02
End Date: 2029-07-02
Total Amount: 21,727.52
Monthly Payment: 586.89
Remaining Balance: 21,727.52
Remaining Years: 3"
Export,2464,202510,Graduate,denied,,1,2,1,University fees,Lebanese American University,Tuition,2024-03-05,2024-12-31,3848,3848.0,,unknown,350,350.0,2468,2468.0,0,1,1.0,loan_section_key_value,0,,"Reason: University fees
Source: Lebanese American University
Mortgaged Asset: Tuition
Start Date: 2024-03-05
End Date: 2024-12-31
Total Amount: 3848
Monthly Payment: 350
Remaining Balance: 2468
Remaining Years: 1"
Export,2474,202710,Undergraduate,,"Al Hidaya High School, Bchamoun",1,1,1,Lau Tuition Fees,LAU,NA,2024-09-15,2026-06-01,"2,087",2087.0,,unknown,NA,,"2,087",2087.0,0,0.5,0.5,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Lau Tuition Fees
Source: LAU
Mortgaged Asset: NA
Start Date: 2024-09-15
End Date: 2026-06-01
Total Amount: 2,087
Monthly Payment: NA
Remaining Balance: 2,087
Remaining Years: 0.5"
Export,2474,202710,Undergraduate,,"Al Hidaya High School, Bchamoun",1,1,2,Lau Tuition Fees,Distant Relative,na,2024-03-19,2027-06-01,"3,500",3500.0,,unknown,na,,"3,500",3500.0,0,Starts upon graduation,,loan_section_key_value,1,monthly_payment_unparsed; remaining_years_unparsed,"Reason: Lau Tuition Fees
Source: Distant Relative
Mortgaged Asset: na
Start Date: 2024-03-19
End Date: 2027-06-01
Total Amount: 3,500
Monthly Payment: na
Remaining Balance: 3,500
Remaining Years: Starts upon graduation"
Export,2483,202710,Undergraduate,denied,Antonine Sisters School - Mar Elias Ghazir,1,3,1,Housing loan,Credit libanais sal,Apartment 1644 block b,2011-10-08,2039-10-08,"Lbp 300,000,000",300000000.0,lbp,lbp,"Lbp 1,755,000",1755000.0,"Lbp 216,000,000",216000000.0,0,14 years,14.0,loan_section_key_value,0,,"Reason: Housing loan
Source: Credit libanais sal
Mortgaged Asset: Apartment 1644 block b
Start Date: 2011-10-08
End Date: 2039-10-08
Total Amount: Lbp 300,000,000
Monthly Payment: Lbp 1,755,000
Remaining Balance: Lbp 216,000,000
Remaining Years: 14 years"
Export,2483,202710,Undergraduate,denied,Antonine Sisters School - Mar Elias Ghazir,1,3,2,Personal,Cfc,None,2025-06-04,2026-12-04,Usd 6000,6000.0,usd,usd,Usd 420,420.0,Usd 5500,5500.0,0,1.3,1.3,loan_section_key_value,0,,"Reason: Personal
Source: Cfc
Mortgaged Asset: None
Start Date: 2025-06-04
End Date: 2026-12-04
Total Amount: Usd 6000
Monthly Payment: Usd 420
Remaining Balance: Usd 5500
Remaining Years: 1.3"
Export,2500,202710,Undergraduate,denied,"Antonine International School (AIS), Ajaltoun",0,0,1,Personal Loan/RESTORATION OF OUR OLD HOUSE,Emirates NBD,salary,2025-03-26,2028-02-26,"245,000 $ ( 900,000 AED )",245000.0,usd,usd,"7,395 $ ( 27,173 AED )",7395.0,"198,263 $ ( 728,619.44 AED )",198263.0,0,2.33 years,2.33,loan_section_key_value,0,,"Reason: Personal Loan/RESTORATION OF OUR OLD HOUSE
Source: Emirates NBD
Mortgaged Asset: salary
Start Date: 2025-03-26
End Date: 2028-02-26
Total Amount: 245,000 $ ( 900,000 AED )
Monthly Payment: 7,395 $ ( 27,173 AED )
Remaining Balance: 198,263 $ ( 728,619.44 AED )
Remaining Years: 2.33 years"
Export,2500,202710,Undergraduate,denied,"Antonine International School (AIS), Ajaltoun",0,0,2,Car Loan ( Toyota Land Cruiser ),Emirates NBD,The car ( Toyota Land Cruiser ),2021-09-27,2026-08-27,"60,900 $ ( 223,808 AED )",60900.0,usd,usd,"1,116 $ (4 101AED)",1116.0,"11,159 $ (41,009.84 AED )",11159.0,0,0.83 years ( 10 Months ),10.0,loan_section_key_value,0,,"Reason: Car Loan ( Toyota Land Cruiser )
Source: Emirates NBD
Mortgaged Asset: The car ( Toyota Land Cruiser )
Start Date: 2021-09-27
End Date: 2026-08-27
Total Amount: 60,900 $ ( 223,808 AED )
Monthly Payment: 1,116 $ (4 101AED)
Remaining Balance: 11,159 $ (41,009.84 AED )
Remaining Years: 0.83 years ( 10 Months )"
Export,2521,202710,Undergraduate,awarded,"College des Soeurs du Rosaire, Mansourieh",0,0,1,house loan,BLC bank,House,2010-08-01,2040-08-01,150000000L.L.,,lbp,lbp,915000L.L.,,70000000L.L. (interest),,0,15,15.0,loan_section_key_value,1,total_amount_unparsed; monthly_payment_unparsed; remaining_balance_unparsed,"Reason: house loan
Source: BLC bank
Mortgaged Asset: House
Start Date: 2010-08-01
End Date: 2040-08-01
Total Amount: 150000000L.L.
Monthly Payment: 915000L.L.
Remaining Balance: 70000000L.L. (interest)
Remaining Years: 15"
Export,2556,202510,Undergraduate,awarded,"Ecole des Filles de la Charite, Clemeceau",0,0,1,Buying a house,المؤسسة العامة للاسكان,A house,2016-10-05,2043-10-05,170 000 000L.L,170.0,lbp,lbp,956000L.L,,100 000 000L.L,100.0,0,20,20.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Buying a house
Source: المؤسسة العامة للاسكان
Mortgaged Asset: A house
Start Date: 2016-10-05
End Date: 2043-10-05
Total Amount: 170 000 000L.L
Monthly Payment: 956000L.L
Remaining Balance: 100 000 000L.L
Remaining Years: 20"
Export,2570,202610,Undergraduate,awarded,"Greenfield College, Bir Hassan",0,0,1,House,BLC bank,house,2016-11-19,2026-11-19,2458.101,2458.101,,unknown,17.9,17.9,0 (only interest remains which value hasnt been given to us yet),0.0,0,0 (only interest to be paid),0.0,loan_section_key_value,0,,"Reason: House
Source: BLC bank
Mortgaged Asset: house
Start Date: 2016-11-19
End Date: 2026-11-19
Total Amount: 2458.101
Monthly Payment: 17.9
Remaining Balance: 0 (only interest remains which value hasnt been given to us yet)
Remaining Years: 0 (only interest to be paid)"
Export,2597,202610,Undergraduate,awarded,"College Sister Saint Therese Amioun, Amioun",1,1,1,Housing Loan,General Housing Corporation,"A residential apartment on the property 874, section 8, Kfarsaroun real estate area",2011-03-01,,,,,,,,,,0,,,loan_section_key_value,0,,"Reason: Housing Loan
Source: General Housing Corporation
Mortgaged Asset: A residential apartment on the property 874, section 8, Kfarsaroun real estate area
Start Date: 2011-03-01
End Date:
Total Amount:
Monthly Payment:
Remaining Balance:
Remaining Years:"
Export,2602,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,Personal loan,BNP ParisBas,0,2025-06-04,2032-06-04,35100$,35100.0,usd,usd,350$,350.0,33710$,33710.0,0,7,7.0,loan_section_key_value,0,,"Reason: Personal loan
Source: BNP ParisBas
Mortgaged Asset: 0
Start Date: 2025-06-04
End Date: 2032-06-04
Total Amount: 35100$
Monthly Payment: 350$
Remaining Balance: 33710$
Remaining Years: 7"
Export,2602,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,2,Personal loan,BNP parisbas,0,2025-07-04,2032-07-04,23400,23400.0,,unknown,127,127.0,23400,23400.0,0,7,7.0,loan_section_key_value,0,,"Reason: Personal loan
Source: BNP parisbas
Mortgaged Asset: 0
Start Date: 2025-07-04
End Date: 2032-07-04
Total Amount: 23400
Monthly Payment: 127
Remaining Balance: 23400
Remaining Years: 7"
Export,2604,202610,Undergraduate,awarded,"Ecole Des Peres Antonin, Baabda",1,2,1,Housing,Banque De L'Habitat,The Appartment,2017-10-20,2044-10-20,186000000 LBP,186000000.0,lbp,lbp,1131359 LBP,1131359.0,151424000 LBP,151424000.0,0,70,70.0,loan_section_key_value,0,,"Reason: Housing
Source: Banque De L'Habitat
Mortgaged Asset: The Appartment
Start Date: 2017-10-20
End Date: 2044-10-20
Total Amount: 186000000 LBP
Monthly Payment: 1131359 LBP
Remaining Balance: 151424000 LBP
Remaining Years: 70"
Export,2650,202610,Undergraduate,denied,SABIS International School - Adma,1,1,1,Apartment,Iskan,Apartment,2002-04-08,2026-03-03,"174,303,000 LBP",174303000.0,lbp,lbp,406000 LBP,406000.0,"6,735,036",6735036.0,0,17 months,17.0,loan_section_key_value,0,,"Reason: Apartment
Source: Iskan
Mortgaged Asset: Apartment
Start Date: 2002-04-08
End Date: 2026-03-03
Total Amount: 174,303,000 LBP
Monthly Payment: 406000 LBP
Remaining Balance: 6,735,036
Remaining Years: 17 months"
Export,2656,202510,Graduate,awarded,,1,2,1,Personal Loan,Internal Security Forces,Not Applicable,2022-05-01,2026-05-01,48 000 000 lbp,48.0,lbp,lbp,1 000 000 lbp,1.0,24 000 000,24.0,0,2 years,2.0,loan_section_key_value,0,,"Reason: Personal Loan
Source: Internal Security Forces
Mortgaged Asset: Not Applicable
Start Date: 2022-05-01
End Date: 2026-05-01
Total Amount: 48 000 000 lbp
Monthly Payment: 1 000 000 lbp
Remaining Balance: 24 000 000
Remaining Years: 2 years"
Export,2685,202710,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,1,Advance on indemnity/ to pay university tuitions/ planning ahead of university start/ was locked at bank Audi after crisis,Banque du Liban / Employer,End of Service Indemnity,2019-04-25,2037-12-31,514,514.0,,unknown,0,0.0,514,514.0,0,12,12.0,loan_section_key_value,0,,"Reason: Advance on indemnity/ to pay university tuitions/ planning ahead of university start/ was locked at bank Audi after crisis
Source: Banque du Liban / Employer
Mortgaged Asset: End of Service Indemnity
Start Date: 2019-04-25
End Date: 2037-12-31
Total Amount: 514
Monthly Payment: 0
Remaining Balance: 514
Remaining Years: 12"
Export,2685,202710,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,2,Housing,Banque du Liban,Apartment,2002-10-03,2027-10-04,2197,2197.0,,unknown,8.75,8.75,258,258.0,0,2,2.0,loan_section_key_value,0,,"Reason: Housing
Source: Banque du Liban
Mortgaged Asset: Apartment
Start Date: 2002-10-03
End Date: 2027-10-04
Total Amount: 2197
Monthly Payment: 8.75
Remaining Balance: 258
Remaining Years: 2"
Export,2685,202710,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,3,"Credit Card, drawn gradually, buying a car and school tuitions at ""CPF"" as father did not work",Banque du Liban,End of Service Indemnity,2007-10-16,2037-12-31,1185,1185.0,,unknown,0,0.0,1185,1185.0,0,12,12.0,loan_section_key_value,0,,"Reason: Credit Card, drawn gradually, buying a car and school tuitions at ""CPF"" as father did not work
Source: Banque du Liban
Mortgaged Asset: End of Service Indemnity
Start Date: 2007-10-16
End Date: 2037-12-31
Total Amount: 1185
Monthly Payment: 0
Remaining Balance: 1185
Remaining Years: 12"
Export,2685,202710,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,4,Social loan/ Various house needs,Banque du Liban,None,2017-07-19,2027-07-01,294,294.0,,unknown,1.8,1.8,54,54.0,0,12,12.0,loan_section_key_value,0,,"Reason: Social loan/ Various house needs
Source: Banque du Liban
Mortgaged Asset: None
Start Date: 2017-07-19
End Date: 2027-07-01
Total Amount: 294
Monthly Payment: 1.8
Remaining Balance: 54
Remaining Years: 12"
Export,2685,202710,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,5,"2 loans one (1 yr, 3 yrs) To cover part of university tuition fees",Banque du Liban Employees' COOP,Direct Deduction from Salary,2025-08-26,2028-10-01,4180,4180.0,,unknown,170,170.0,4180,4180.0,0,3,3.0,loan_section_key_value,0,,"Reason: 2 loans one (1 yr, 3 yrs) To cover part of university tuition fees
Source: Banque du Liban Employees' COOP
Mortgaged Asset: Direct Deduction from Salary
Start Date: 2025-08-26
End Date: 2028-10-01
Total Amount: 4180
Monthly Payment: 170
Remaining Balance: 4180
Remaining Years: 3"
Export,2688,202510,Graduate,denied,,1,2,1,Consumer Loan,National Bank of Kuwait,0,2019-03-25,2024-09-01,"$3,000.00",3000.0,usd,usd,$58.98,58.98,$169.79,169.79,0,0,0.0,loan_section_key_value,0,,"Reason: Consumer Loan
Source: National Bank of Kuwait
Mortgaged Asset: 0
Start Date: 2019-03-25
End Date: 2024-09-01
Total Amount: $3,000.00
Monthly Payment: $58.98
Remaining Balance: $169.79
Remaining Years: 0"
Export,2688,202510,Graduate,denied,,1,2,2,Consumer Loan,National Bank of Kuwait,0,2019-06-18,2024-12-01,"$4,500.00",4500.0,usd,usd,$87.04,87.04,$505.09,505.09,0,0,0.0,loan_section_key_value,0,,"Reason: Consumer Loan
Source: National Bank of Kuwait
Mortgaged Asset: 0
Start Date: 2019-06-18
End Date: 2024-12-01
Total Amount: $4,500.00
Monthly Payment: $87.04
Remaining Balance: $505.09
Remaining Years: 0"
Export,2688,202510,Graduate,denied,,1,2,3,Consumer Loan,National Bank of Kuwait,0,2019-11-20,2025-05-01,"$12,000.00",12000.0,usd,usd,$235.00,235.0,"$2,500.23",2500.23,0,1,1.0,loan_section_key_value,0,,"Reason: Consumer Loan
Source: National Bank of Kuwait
Mortgaged Asset: 0
Start Date: 2019-11-20
End Date: 2025-05-01
Total Amount: $12,000.00
Monthly Payment: $235.00
Remaining Balance: $2,500.23
Remaining Years: 1"
Export,2688,202510,Graduate,denied,,1,2,4,Consumer Loan,National Bank of Kuwait,0,2020-02-24,2025-08-01,"$4,500.00",4500.0,usd,usd,$88.09,88.09,"$1,184.34",1184.34,0,1,1.0,loan_section_key_value,0,,"Reason: Consumer Loan
Source: National Bank of Kuwait
Mortgaged Asset: 0
Start Date: 2020-02-24
End Date: 2025-08-01
Total Amount: $4,500.00
Monthly Payment: $88.09
Remaining Balance: $1,184.34
Remaining Years: 1"
Export,2688,202510,Graduate,denied,,1,2,5,Housing Loan,National Bank of Kuwait,0,2021-08-18,2028-08-01,"$9,000.00",9000.0,usd,usd,$125.64,125.64,"$5,688.60",5688.6,0,4,4.0,loan_section_key_value,0,,"Reason: Housing Loan
Source: National Bank of Kuwait
Mortgaged Asset: 0
Start Date: 2021-08-18
End Date: 2028-08-01
Total Amount: $9,000.00
Monthly Payment: $125.64
Remaining Balance: $5,688.60
Remaining Years: 4"
Export,2696,202510,Undergraduate,awarded,"National Protestant College, Kfarshima",1,1,1,Car Purchase,Byblos Bank,Car,2015-09-09,2020-09-09,15 761 $,15.0,usd,usd,314 $,314.0,7 222 $,7.0,0,4,4.0,loan_section_key_value,0,,"Reason: Car Purchase
Source: Byblos Bank
Mortgaged Asset: Car
Start Date: 2015-09-09
End Date: 2020-09-09
Total Amount: 15 761 $
Monthly Payment: 314 $
Remaining Balance: 7 222 $
Remaining Years: 4"
Export,2696,202510,Undergraduate,awarded,"National Protestant College, Kfarshima",1,1,2,House Purchase,Public Corporation for Housing through Fransabank,House,2003-10-24,2027-10-24,58 000 000 LBP,58.0,lbp,lbp,402 778 LBP,402.0,47 352 972 LBP,47.0,0,4,4.0,loan_section_key_value,0,,"Reason: House Purchase
Source: Public Corporation for Housing through Fransabank
Mortgaged Asset: House
Start Date: 2003-10-24
End Date: 2027-10-24
Total Amount: 58 000 000 LBP
Monthly Payment: 402 778 LBP
Remaining Balance: 47 352 972 LBP
Remaining Years: 4"
Export,2702,202610,Undergraduate,denied,"Ecole des Filles de la Charite, Clemeceau",0,0,1,"usj loan for univrsity studies, (dentistry) (For 5 years) 2029/2034",Usj financial aid,none,2029-08-01,2030-01-01,1650 $,1650.0,usd,usd,275$,275.0,1650$,1650.0,0,5,5.0,loan_section_key_value,0,,"Reason: usj loan for univrsity studies, (dentistry) (For 5 years) 2029/2034
Source: Usj financial aid
Mortgaged Asset: none
Start Date: 2029-08-01
End Date: 2030-01-01
Total Amount: 1650 $
Monthly Payment: 275$
Remaining Balance: 1650$
Remaining Years: 5"
Export,2705,202510,Graduate,denied,,1,2,1,House Loan,Bank Audi,House,2017-05-02,2029-05-02,"84,000,000 LBP",84000000.0,lbp,lbp,"583,333 LBP",583333.0,"35,000,000",35000000.0,0,5,5.0,loan_section_key_value,0,,"Reason: House Loan
Source: Bank Audi
Mortgaged Asset: House
Start Date: 2017-05-02
End Date: 2029-05-02
Total Amount: 84,000,000 LBP
Monthly Payment: 583,333 LBP
Remaining Balance: 35,000,000
Remaining Years: 5"
Export,2714,202711,Professional,denied,,1,2,1,Education and family support,Bank ADCB,0,2025-11-11,2029-05-02,108902,108902.0,,unknown,3156,3156.0,108902,108902.0,0,3,3.0,loan_section_key_value,0,,"Reason: Education and family support
Source: Bank ADCB
Mortgaged Asset: 0
Start Date: 2025-11-11
End Date: 2029-05-02
Total Amount: 108902
Monthly Payment: 3156
Remaining Balance: 108902
Remaining Years: 3"
Export,2716,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,school tuition,onemainfinancial,N/A,2023-09-01,2028-09-01,"13,000",13000.0,,unknown,473,473.0,"12,101.21",12101.21,0,"3 years, 11 months",11.0,loan_section_key_value,0,,"Reason: school tuition
Source: onemainfinancial
Mortgaged Asset: N/A
Start Date: 2023-09-01
End Date: 2028-09-01
Total Amount: 13,000
Monthly Payment: 473
Remaining Balance: 12,101.21
Remaining Years: 3 years, 11 months"
Export,2716,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,2,school tuition,Lendmarkfinancial,N/A,2024-05-25,2029-05-25,"5,000",5000.0,,unknown,222,222.0,"4,632",4632.0,0,"4 years, 6 months",6.0,loan_section_key_value,0,,"Reason: school tuition
Source: Lendmarkfinancial
Mortgaged Asset: N/A
Start Date: 2024-05-25
End Date: 2029-05-25
Total Amount: 5,000
Monthly Payment: 222
Remaining Balance: 4,632
Remaining Years: 4 years, 6 months"
Export,2729,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,1,Needed money,Sharjah Islamic Bank,none,2024-05-24,2028-06-28,135307,135307.0,,unknown,3488,3488.0,135307,135307.0,0,3,3.0,loan_section_key_value,0,,"Reason: Needed money
Source: Sharjah Islamic Bank
Mortgaged Asset: none
Start Date: 2024-05-24
End Date: 2028-06-28
Total Amount: 135307
Monthly Payment: 3488
Remaining Balance: 135307
Remaining Years: 3"
Export,2729,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,2,Needed money,Credit card loan,none,2024-06-15,2026-06-15,11945,11945.0,,unknown,548,548.0,11945,11945.0,0,1,1.0,loan_section_key_value,0,,"Reason: Needed money
Source: Credit card loan
Mortgaged Asset: none
Start Date: 2024-06-15
End Date: 2026-06-15
Total Amount: 11945
Monthly Payment: 548
Remaining Balance: 11945
Remaining Years: 1"
Export,2729,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,3,Needed money,Credit card loan,none,2023-04-10,2025-07-10,1643,1643.0,,unknown,273,273.0,1643,1643.0,0,0,0.0,loan_section_key_value,0,,"Reason: Needed money
Source: Credit card loan
Mortgaged Asset: none
Start Date: 2023-04-10
End Date: 2025-07-10
Total Amount: 1643
Monthly Payment: 273
Remaining Balance: 1643
Remaining Years: 0"
Export,2734,202610,Undergraduate,awarded,Collège Saint Joseph Antoura,0,0,1,Housing,Bank,Housing,2018-03-01,2043-03-01,"4,616",4616.0,,unknown,22,22.0,4000,4000.0,0,19,19.0,loan_section_key_value,0,,"Reason: Housing
Source: Bank
Mortgaged Asset: Housing
Start Date: 2018-03-01
End Date: 2043-03-01
Total Amount: 4,616
Monthly Payment: 22
Remaining Balance: 4000
Remaining Years: 19"
Export,2740,202520,Graduate,denied,,1,2,1,Buying a House,Lebanese Canadian Bank,House,2010-03-31,2024-12-31,300000 $,300000.0,usd,usd,2211 $,2211.0,79596 $ + Interest,79596.0,0,4,4.0,loan_section_key_value,0,,"Reason: Buying a House
Source: Lebanese Canadian Bank
Mortgaged Asset: House
Start Date: 2010-03-31
End Date: 2024-12-31
Total Amount: 300000 $
Monthly Payment: 2211 $
Remaining Balance: 79596 $ + Interest
Remaining Years: 4"
Export,2740,202520,Graduate,denied,,1,2,2,Buy an Office,BLC Bank,Office,2014-08-01,2021-07-31,900000 $,900000.0,usd,usd,13770 $,13770.0,262381.95 $ + Interest,262381.95,0,2,2.0,loan_section_key_value,0,,"Reason: Buy an Office
Source: BLC Bank
Mortgaged Asset: Office
Start Date: 2014-08-01
End Date: 2021-07-31
Total Amount: 900000 $
Monthly Payment: 13770 $
Remaining Balance: 262381.95 $ + Interest
Remaining Years: 2"
Export,2740,202520,Graduate,denied,,1,2,3,Buy an Appartment,BLC Bank,Appartment,2015-07-22,2022-07-05,430000 $,430000.0,usd,usd,6512 $,6512.0,194104.5 $ + Interest,194104.5,0,3,3.0,loan_section_key_value,0,,"Reason: Buy an Appartment
Source: BLC Bank
Mortgaged Asset: Appartment
Start Date: 2015-07-22
End Date: 2022-07-05
Total Amount: 430000 $
Monthly Payment: 6512 $
Remaining Balance: 194104.5 $ + Interest
Remaining Years: 3"
Export,2746,202710,Undergraduate,awarded,"Shouf National College, Chouf",0,0,1,Buy an apartment,BBAC,0,2015-06-16,2034-05-11,272000000L.L.,,lbp,lbp,1345000L.L.,,145260000L.L.,,0,9,9.0,loan_section_key_value,1,total_amount_unparsed; monthly_payment_unparsed; remaining_balance_unparsed,"Reason: Buy an apartment
Source: BBAC
Mortgaged Asset: 0
Start Date: 2015-06-16
End Date: 2034-05-11
Total Amount: 272000000L.L.
Monthly Payment: 1345000L.L.
Remaining Balance: 145260000L.L.
Remaining Years: 9"
Export,2752,202610,Undergraduate,denied,The International School of Choueifat - Choueifat,0,0,1,To launch a business,My Father's sister,None,2017-03-09,2030-03-09,100000,100000.0,,unknown,Not determined,,100000,100000.0,0,Not determined,,loan_section_key_value,1,monthly_payment_unparsed; remaining_years_unparsed,"Reason: To launch a business
Source: My Father's sister
Mortgaged Asset: None
Start Date: 2017-03-09
End Date: 2030-03-09
Total Amount: 100000
Monthly Payment: Not determined
Remaining Balance: 100000
Remaining Years: Not determined"
Export,2759,202610,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,1,house loan,بنك الاسكان,apartment,2002-10-03,2026-09-05,53424000 LBP,53424000.0,lbp,lbp,121000LBP,,2924000LBP,,0,almost 2 years,2.0,loan_section_key_value,1,monthly_payment_unparsed; remaining_balance_unparsed,"Reason: house loan
Source: بنك الاسكان
Mortgaged Asset: apartment
Start Date: 2002-10-03
End Date: 2026-09-05
Total Amount: 53424000 LBP
Monthly Payment: 121000LBP
Remaining Balance: 2924000LBP
Remaining Years: almost 2 years"
Export,2801,202710,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,0,0,1,Housing loan,Blom,House is mortgaged,2013-03-30,2038-03-30,225000,225000.0,,unknown,250$,250.0,83468$,83468.0,0,13 years,13.0,loan_section_key_value,0,,"Reason: Housing loan
Source: Blom
Mortgaged Asset: House is mortgaged
Start Date: 2013-03-30
End Date: 2038-03-30
Total Amount: 225000
Monthly Payment: 250$
Remaining Balance: 83468$
Remaining Years: 13 years"
Export,2805,202610,Undergraduate,awarded,"West Hill College, Kabershmoun",0,0,1,Maintenance,BBAC Bank,House,2012-12-20,2027-12-20,50000000 L.L,50000000.0,lbp,lbp,315000 L.L,315000.0,11500000 L.L,11500000.0,0,3 years,3.0,loan_section_key_value,0,,"Reason: Maintenance
Source: BBAC Bank
Mortgaged Asset: House
Start Date: 2012-12-20
End Date: 2027-12-20
Total Amount: 50000000 L.L
Monthly Payment: 315000 L.L
Remaining Balance: 11500000 L.L
Remaining Years: 3 years"
