source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,assistant_raw_line,assistant_subject,assistant_amount_text,assistant_amount_per_occurrence,assistant_frequency_multiplier,assistant_estimated_annual_amount,assistant_currency_signal,assistant_currency_guess,assistant_parse_method,assistant_review_flag,assistant_review_reasons
Export,2815,202610,Undergraduate,awarded,"Lycée français international Elite de Tyr, Abbassieh",0,0,2,Uncle Semester 5000-7000,Uncle,5000-7000,6000.0,2,12000.0,,unknown,line_amount_then_cadence,0,
Export,2832,202520,Undergraduate,awarded,"Notre Dame de Moussaitbeh, Beirut",1,1,1,Uncle Monthly 100$-200$,Uncle,100$-200$,100.0,12,1200.0,usd,usd,line_amount_then_cadence,0,
Export,2840,202610,Undergraduate,awarded,"Official Secondary School Rashaya, Rashaya",0,0,1,Brother Monthly 400,Brother,400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2842,202510,Graduate,awarded,,1,3,1,Employer Yearly 187,Employer,187,187.0,1,187.0,,unknown,line_amount_then_cadence,0,
Export,2844,202611,Professional,denied,,1,2,1,NA Monthly Stipend and Full tuition coverage for my undergraduate studies at AUB for the last three years until graduation in May 2025 $600 monthly stipend for every month enrolled at AUB + yearly tuition at AUB,tuition at AUB,NA Monthly Stipend and Full tuition coverage for my undergraduate studies at AUB for the last three years until graduation in May 2025 $600 monthly stipend for every month enrolled at AUB +,2025.0,12,24300.0,usd,usd,line_amount_then_cadence,0,
Export,2861,202611,Professional,awarded,,1,2,1,My brother monthly 500$,My brother,500$,500.0,12,6000.0,usd,usd,line_amount_then_cadence,0,
Export,2864,202510,Graduate,awarded,,1,2,1,Undergraduate Studies Scholarship Funder for me (the applicant) Per semester Fall 2021 till Spring 2024 2500,Undergraduate Studies Scholarship Funder for me (the applicant) Per,Fall 2021 till Spring 2024 2500,2021.0,2,4042.0,,unknown,line_amount_then_cadence,0,
Export,2869,202610,Undergraduate,denied,Ali Bin Abi Taleb School,0,0,1,Donations recepient Yearly 500$ up to 1000$ in school tuition fees donations,Donations recepient,500$ up to 1000$ in school tuition fees donations,500.0,1,500.0,usd,usd,line_amount_then_cadence,0,
Export,2872,202610,Undergraduate,denied,"Beirut Annuciation Orthodox College (BAC), Achrafieh",0,0,1,Uncle Monthly 500$,Uncle,500$,500.0,12,6000.0,usd,usd,line_amount_then_cadence,0,
Export,2885,202510,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,uncle of my mother once per month 70,uncle of my mother once,70,70.0,12,840.0,,unknown,line_amount_then_cadence,0,
Export,2885,202510,Undergraduate,awarded,"International College (IC), Beirut",0,0,2,Aunt of my mother once per month 100,Aunt of my mother once,100,100.0,12,1200.0,,unknown,line_amount_then_cadence,0,
Export,2885,202510,Undergraduate,awarded,"International College (IC), Beirut",0,0,3,My aunt once per month 70,My aunt once,70,70.0,12,840.0,,unknown,line_amount_then_cadence,0,
Export,2885,202510,Undergraduate,awarded,"International College (IC), Beirut",0,0,4,Neighbor once per month 30,Neighbor once,30,30.0,12,360.0,,unknown,line_amount_then_cadence,0,
Export,2894,202610,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,1,Uncle Monthly 150,Uncle,150,150.0,12,1800.0,,unknown,line_amount_then_cadence,0,
Export,2894,202610,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,2,Uncle Monthly 150,Uncle,150,150.0,12,1800.0,,unknown,line_amount_then_cadence,0,
Export,2923,202510,Graduate,awarded,,1,2,1,Aunt Monthly 200$,Aunt,200$,200.0,12,2400.0,usd,usd,line_amount_then_cadence,0,
Export,2935,202520,Undergraduate,denied,,1,3,1,Grandfather monthly 500,Grandfather,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2935,202520,Undergraduate,denied,,1,3,2,Grandmother monthly 500,Grandmother,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2953,202610,Undergraduate,awarded,"Al Kawthar School, Bir Hassan",0,0,1,Employer yearly 100$,Employer,100$,100.0,1,100.0,usd,usd,line_amount_then_cadence,0,
Export,2960,202610,Undergraduate,awarded,"Ecole Secondaire des Filles de la Charite, Achrafieh",0,0,1,uncle yearly 500$,uncle,500$,500.0,1,500.0,usd,usd,line_amount_then_cadence,0,
Export,2969,202710,Undergraduate,awarded,"Lycee Abdel Kader, Beirut",0,0,1,brother yearly 10000,brother,10000,10000.0,1,10000.0,,unknown,line_amount_then_cadence,0,
Export,3007,202610,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,"Employer Yearly 4,000",Employer,"4,000",4000.0,1,4000.0,,unknown,line_amount_then_cadence,0,
Export,3015,202610,Undergraduate,awarded,"The Canadian Lebanese Academy of Excellence, Nabatieh",0,0,1,Brother Monthly 1000,Brother,1000,1000.0,12,12000.0,,unknown,line_amount_then_cadence,0,
Export,3018,202510,Graduate,awarded,,1,2,1,Refugee Monthly 80 USD,Refugee,80 USD,80.0,12,960.0,usd,usd,line_amount_then_cadence,0,
Export,3034,202610,Undergraduate,awarded,Rawdah High School,0,0,1,Applicant's Uncle monthly 900$,Applicant's Uncle,900$,900.0,12,10800.0,usd,usd,line_amount_then_cadence,0,
Export,3036,202610,Undergraduate,awarded,"The Martyr Hasan Kassir Secondary School, Bir Hassan",0,0,1,"Nephew (Aunt) Seasonally, estimated every 3 months 200 USD","Nephew (Aunt) , estimated",200 USD,200.0,4.0,800.0,usd,usd,line_amount_then_cadence,0,
Export,3047,202610,Undergraduate,denied,Lycée Français International Elite Beyrou,0,0,1,Father Monthly 4118.58,Father,4118.58,4118.58,12,49422.96,,unknown,line_amount_then_cadence,0,
Export,3047,202610,Undergraduate,denied,Lycée Français International Elite Beyrou,0,0,2,Mother Monthly 500,Mother,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,3054,202710,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,Niece Monthly 1000,Niece,1000,1000.0,12,12000.0,,unknown,line_amount_then_cadence,0,
Export,3057,202610,Undergraduate,denied,"Iman High School, Saida",0,0,1,manger monthly 50$,manger,50$,50.0,12,600.0,usd,usd,line_amount_then_cadence,0,
Export,3067,202710,Undergraduate,awarded,"Al Mustafa High School Kasarnaba, Kasarnaba",1,2,1,son monthly 4475000,son,4475000,4475000.0,12,53700000.0,,likely_lbp_unmarked,line_amount_then_cadence,0,
Export,3070,202610,Undergraduate,awarded,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,school Yearly 2000,school,2000,2000.0,1,2000.0,,unknown,line_amount_then_cadence,0,
Export,3076,202710,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",1,1,1,Uncle Once 39750,,Uncle Once 39750,39750.0,1,39750.0,,unknown,line_amount_then_cadence,0,
Export,3082,202510,Graduate,awarded,,1,2,1,student-donor Yearly 3000,student-donor,3000,3000.0,1,3000.0,,unknown,line_amount_then_cadence,0,
Export,3083,202610,Undergraduate,denied,"Deutsche Schule, Jounieh",0,0,1,uncle monthly 500 $,uncle,500 $,500.0,12,6000.0,usd,usd,line_amount_then_cadence,0,
Export,3093,202610,Undergraduate,awarded,Al Manhal Private Schools,0,0,1,Sibling Monthly 800,Sibling,800,800.0,12,9600.0,,unknown,line_amount_then_cadence,0,
Export,3093,202610,Undergraduate,awarded,Al Manhal Private Schools,0,0,2,Sibling Monthly 300,Sibling,300,300.0,12,3600.0,,unknown,line_amount_then_cadence,0,
Export,3095,202610,Undergraduate,awarded,"Hariri School III, Tareek Al Jadeeda",0,0,1,Aunt Monthly 500,Aunt,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,3096,202510,Graduate,denied,,1,2,1,Sister Monthly 100$,Sister,100$,100.0,12,1200.0,usd,usd,line_amount_then_cadence,0,
Export,3099,202710,Undergraduate,,"College Notre Dame de Jamhour, Baabda",1,1,1,Uncle Yearly 8000,Uncle,8000,8000.0,1,8000.0,,unknown,line_amount_then_cadence,0,
Export,3099,202710,Undergraduate,,"College Notre Dame de Jamhour, Baabda",1,1,2,Grand Father Yearly 8000,Grand Father,8000,8000.0,1,8000.0,,unknown,line_amount_then_cadence,0,
Export,3110,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,1,"Cousin Every few months 1,500",Cousin,"1,500",1500.0,4,6000.0,,unknown,line_amount_then_cadence,0,
Export,3110,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,2,"my mother's cousin Once 1,000",,"my mother's cousin Once 1,000",1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,3110,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,3,"Uncle yearly 5,000",Uncle,"5,000",5000.0,1,5000.0,,unknown,line_amount_then_cadence,0,
Export,3110,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,4,"my father's cousin once 4,500",,"my father's cousin once 4,500",4500.0,1,4500.0,,unknown,line_amount_then_cadence,0,
Export,3110,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,5,"my father's cousin twice 4,000",,"my father's cousin twice 4,000",4000.0,1,4000.0,,unknown,line_amount_then_cadence,0,
Export,3122,202610,Undergraduate,,"International College (IC), Beirut",1,1,1,"Fathers sister Yearly 10,000",Fathers sister,"10,000",10000.0,1,10000.0,,unknown,line_amount_then_cadence,0,
Export,3126,202710,Undergraduate,awarded,Rawdah High School,0,0,1,Brother Yearly 3000,Brother,3000,3000.0,1,3000.0,,unknown,line_amount_then_cadence,0,
Export,3126,202710,Undergraduate,awarded,Rawdah High School,0,0,2,Sister Yearly 4000,Sister,4000,4000.0,1,4000.0,,unknown,line_amount_then_cadence,0,
Export,3127,202610,Undergraduate,awarded,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,Choueiry Monthly $1500,Choueiry,$1500,1500.0,12,18000.0,usd,usd,line_amount_then_cadence,0,
Export,3127,202610,Undergraduate,awarded,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,2,Organization Monthly Donate some basic medical needs and medicine (no amount),,Organization Monthly Donate some basic medical needs and medicine (no amount),,12,,,,line_amount_then_cadence,1,amount_unparsed
Export,3127,202610,Undergraduate,awarded,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,3,Organization Every 3 months Basic Food supplies/needs (mouneh),,Organization Every 3 months Basic Food supplies/needs (mouneh),3.0,4.0,12.0,,unknown,line_amount_then_cadence,0,
